model,pair_id,shared_eligible,event_type,condition,waveform_sha256,ignore_correct,use_correct,ignore_prediction,use_prediction,failure_stage,ignore_valid_selection,use_event_selected,ignore_target_coverage
3b,dev-esc50-0002,True,fireworks,fixed_daa,82e49db9fd03d02e0745820a94d1941a9692ee99f2634ee2a0901678aecda0e0,False,True,A,B,,False,False,0.15665073999518908
3b,dev-esc50-0003,True,clock_alarm,fixed_daa,a939f6f1b079143f877299610a111b549f217561acf05f3f8d4e02c8d0a267aa,True,True,B,B,,False,False,0.1914822891181789
3b,dev-esc50-0004,False,fireworks,fixed_daa,4c96306a69e1051b31d54255071b3a4d9f45598c18df326d2c155adb6d65cf89,False,True,B,B,,False,False,0.15695030448646266
3b,dev-esc50-0006,False,rain,fixed_daa,4416161f008fc06e18d6ad2285052cbdad3b2112f29f987a2b522e026e7b4ccb,True,False,B,D,,False,False,0.17494781952859262
3b,dev-esc50-0007,False,footsteps,fixed_daa,ca91247c507a3be0abd6abdae8db8def080cdeabe77f5b5636df26bb97735027,False,True,B,B,,False,False,0.18080239280373206
3b,dev-esc50-0010,True,car_horn,fixed_daa,17bd259ba7c5f364907b2abdd4c3a117541e6d2f7148d115a59fb84f066c13fe,False,False,B,B,,False,False,0.224317933284108
3b,dev-esc50-0011,True,siren,fixed_daa,eb8151794e1914ed77ac34dd91c0768e8232d12ebeacfb87ab163476c481fb83,False,True,B,A,,False,False,0.18914164394984126
3b,dev-esc50-0014,True,dog,fixed_daa,35744dd704733b74c727e8799d2b7edcefd87caa8e9ca3d49c2743d3313ed87e,False,False,B,C,,False,False,0.15654085015250008
3b,dev-esc50-0015,True,crying_baby,fixed_daa,9e8d8c202081221c0eeeea5e63d8921b3bb9e1f2a2d14f0d8cf1219394913393,False,False,B,B,,False,False,0.16118794940923156
3b,dev-esc50-0017,True,rain,fixed_daa,9e6cd6be987ca15907674fb3463bf6bc8747ebb97fd04da62523ffbc4df1f19f,True,True,A,B,,False,False,0.16183348312289125
3b,dev-esc50-0018,True,thunderstorm,fixed_daa,eee90f350ce4874f6fe9d7905e3ae6a53f05fcb91910c6714fc84ce17d907df9,False,False,B,B,,False,False,0.18871941785928203
3b,dev-esc50-0020,True,glass_breaking,fixed_daa,c8ff4eadec38ef3305194d1e6896e82e297183755e6536175bc5d225650c537f,True,True,B,B,,False,False,0.17579859389604585
3b,dev-esc50-0022,False,sheep,fixed_daa,c2d16d914e538f732b4e3f7368bab045ee8996cc471038f70a3516f44bf703c3,False,True,B,B,,False,False,0.16472051446025765
3b,dev-esc50-0025,True,sheep,fixed_daa,64319841650d658c4ca1e92cadbcf992e62b669a84d71edac72de98836b9a0a9,False,False,A,B,,False,False,0.1680546621717622
3b,dev-esc50-0026,True,crow,fixed_daa,cb7365d1763e189cb90ae07a004b9221a91501b187e6205ead854aa99d8a800e,False,False,B,C,,False,False,0.1800818736642651
3b,dev-esc50-0028,True,sheep,fixed_daa,f5f8bde72c7a96b466bd84cf59c4a14e4c048cf2efd25fe03d08def659475018,True,False,B,D,,False,False,0.243600414120704
3b,dev-esc50-0029,True,pig,fixed_daa,912a3f118bec229e7c1a939e83b27b29d653bc28b22c31ff00e233aca570231b,False,True,B,B,,False,False,0.18285534438369638
3b,dev-esc50-0032,True,car_horn,fixed_daa,2cf6ce99ea1a679b494226afa5fad3a5bb20f7547e53d52464794639a05c849c,False,True,B,B,,False,False,0.16497141646581048
3b,dev-esc50-0033,True,rooster,fixed_daa,f9569051af8f8cd849cc1de0e1374d3968fd5ab1f29dc577b387ed7db07da60c,False,True,B,B,,False,False,0.17875501131544008
3b,dev-esc50-0034,False,rooster,fixed_daa,12d5ac19b99c9eb131557179fa989c7d28ddaca5bd70ce300ee67cfaaac68a1d,False,True,B,B,,False,False,0.15420237240025933
3b,dev-esc50-0037,True,thunderstorm,fixed_daa,5bd2a2e3813397f8c3993d1af6aef6c1e81ab5a4499a9785cebdb3c518eddc53,False,False,B,B,,False,False,0.15687613558846591
3b,dev-esc50-0038,True,door_wood_knock,fixed_daa,93e26ca77f742fad6294dcf00ad3b049114eae12f0fffa1dd5cc9957b332f85b,False,True,B,B,,False,False,0.16703109881934605
3b,dev-esc50-0039,True,footsteps,fixed_daa,571b963f6a867bda4a67006d26ed6aa1af60a249a03269fa10a7752a83336f25,True,False,B,B,,False,False,0.1852322073917024
3b,dev-esc50-0041,True,airplane,fixed_daa,537d258344f2292ea2b48a068e7afc2bf249e205db28f9ebdf3ff4b98b906627,False,True,B,B,,False,False,0.1679994840063467
3b,dev-esc50-0043,False,cow,fixed_daa,6c93921ba62414474d504e38d10eea06966964608d7d36b2c1073cae6e44a031,False,False,B,B,,False,False,0.17916883342000348
3b,dev-esc50-0045,True,door_wood_knock,fixed_daa,605dc4029fba2085b36423ab1a3f2e2c8d872d8de0133cfa645da03e21168e62,False,True,B,B,,False,False,0.16978084277461825
3b,dev-esc50-0049,True,cow,fixed_daa,aa11a756c23accd87cb1a531c23e04a59f27c2fd669f6557c0a0a0f872bd498a,False,False,A,D,,False,False,0.18434792104357323
3b,dev-esc50-0055,True,airplane,fixed_daa,111d4475970d0a01c7d8c7ad53a4c1d68de07980322f596878fb0e394dd683a2,True,True,B,D,,False,False,0.16348136347194325
3b,dev-esc50-0062,True,thunderstorm,fixed_daa,a21aa2c9f7131976037c511a02f8420dafd32ccd07cccf9125349c68b4a4d0ee,False,True,B,B,,False,False,0.18860357197374444
3b,dev-esc50-0064,False,crying_baby,fixed_daa,6813857c0bcf916b950633416a2b1f7b14f86569658f5ea78313ee6bb5dc4b00,False,False,B,B,,False,False,0.16374541157325787
3b,dev-esc50-0067,True,glass_breaking,fixed_daa,d8308f14525556839e1a641c6ad33f0394ebf1a7081e43ef2018e2520158bba3,False,True,B,C,,False,False,0.15919598402363627
3b,dev-esc50-0068,True,thunderstorm,fixed_daa,1aa3bd4197e6feb5f37350b8903ad6c137b44bdbfef036b58d97de11ac560f11,False,False,B,D,,False,False,0.1944101449979524
3b,dev-esc50-0073,True,footsteps,fixed_daa,67fca08ed38ee7c16c869a92812d95bb2201cdd716ff2aaf2208499a56af0f1f,False,True,A,B,,False,False,0.1583990381082796
3b,dev-esc50-0077,True,thunderstorm,fixed_daa,207562b965e51145aa11cb3c14edb4d7703bc5c6878287b52f0c443e928c92de,True,False,B,B,,False,False,0.16281318016471424
3b,dev-esc50-0079,True,car_horn,fixed_daa,c19fc60bf65f96367d299bd7cd5ba00e2cdc96d1555489f0324385ba3d0e5976,True,False,B,C,,False,False,0.16494930827710466
3b,dev-esc50-0080,True,frog,fixed_daa,d4cf32b5cebe89bb46922d1e6e6af49979594cedd0f69b29bb04d8123de0b474,False,False,A,B,,False,False,0.18845379612297344
3b,dev-esc50-0081,True,cow,fixed_daa,d02900eff2669f44e8f816d1cf14cfbc4c3beb885b019f0b91bd3e0bb10cab2d,False,False,B,B,,False,False,0.16733516785910846
3b,dev-esc50-0087,False,airplane,fixed_daa,54e6a55a0617aae80aa14915417d89768a6e11ba84fcf2f0ca4e25015ced903d,True,False,B,B,,False,False,0.1760463910158244
3b,dev-esc50-0088,True,glass_breaking,fixed_daa,939c41a64f103ccdad5ab43313ee4ea90453a8caba293fb365fe8890814761c8,False,True,B,D,,False,False,0.15581423927278332
3b,dev-esc50-0090,True,glass_breaking,fixed_daa,5c04f188728b2269e506671a0c773eb76ca6ceed09584d12769adca3cb4e94b7,True,True,A,C,,False,False,0.17148628885676165
3b,dev-esc50-0091,True,frog,fixed_daa,e090ff48d87902a44ac7ee7df6e4bf1055f221722de47de0a72c6a2825b146b0,False,False,B,B,,False,False,0.17475415447688425
3b,dev-esc50-0094,True,rooster,fixed_daa,0f3f0fc1a109e93b14511bb764cda71483945dd4cc7ec209a3c2c542def337f0,True,False,B,B,,False,False,0.17735021803885437
3b,dev-esc50-0096,False,cat,fixed_daa,b71f2cc6100076cf5bfeb014c03deba6a4d7e7ff3603ef110b8962b77a1cbe06,True,False,B,B,,False,False,0.1516178531121569
3b,dev-esc50-0098,False,siren,fixed_daa,37b92d37d0d844d149495cfd7b63489c47ef3c8649f61f83dfd52c5e9dffaf16,False,True,B,C,,False,False,0.1881847522525369
3b,dev-esc50-0101,True,car_horn,fixed_daa,df47112e7d15dbdcf701f5227dda5b929920adef775a4ea8ffddbb3343d3ce16,False,False,B,A,,False,False,0.16650752116885276
3b,dev-esc50-0102,True,crow,fixed_daa,cc82282bd2f815ef692fc986c45faedb326a9ca91b76f8bb7957a5bc7587a2e7,False,True,B,B,,False,False,0.1533504343290014
3b,dev-esc50-0105,True,glass_breaking,fixed_daa,92df249ffe9c16c94af83411c189ec516c07b2ea13f4e83b0c1a3bb883284234,True,True,B,B,,False,False,0.17401214521322741
3b,dev-esc50-0107,False,rain,fixed_daa,391a735e7a50d9561ee5273924e58ff6d78490ece1b2b7a0d1b2438c5da210d0,True,False,B,A,,False,False,0.18948915616031986
3b,dev-esc50-0108,True,airplane,fixed_daa,ad603690bc731a36b1a025112b0ffcaf7a299c0c349f9ed9f0b4cf65cb95b1aa,True,False,B,C,,False,False,0.1546905616569727
3b,dev-esc50-0110,True,rooster,fixed_daa,14ec88503fbf632836ee6b7bdfcf871f69c6c842ac5c0abb7f0f3f4d2bc4aec8,False,False,B,C,,False,False,0.15510154149947775
3b,dev-esc50-0111,True,cow,fixed_daa,7df8d415cf747c4560ae4801ee0ede8d8aa0ad8d5985a72e255afcf6f08d427f,False,False,B,A,,False,False,0.15452817575149116
3b,dev-esc50-0112,False,cow,fixed_daa,5574cddeaca46272bebdd69b0b774e11806aa57067846072aecd0346a70ea3cd,True,False,B,B,,False,False,0.19722716898275214
3b,dev-esc50-0113,True,car_horn,fixed_daa,b8725859b236e77c5a23a45ed084ba5f6eeadd4f482a37f9c4945be0f5b172e0,True,False,B,B,,False,False,0.20246525679758307
3b,dev-esc50-0114,True,crying_baby,fixed_daa,0531fc37e4af8ccec011aa4f9ccb7a171d00f5ea8589ce75e66b549fdbdd3956,False,False,B,B,,False,False,0.15174754591217177
3b,dev-esc50-0115,True,rooster,fixed_daa,96411d23691206bf4aaa1a72c22cb5b3152e9401ac38728b964e689bde859c1d,True,False,A,B,,False,False,0.1792658483378374
3b,dev-esc50-0116,True,frog,fixed_daa,609e24769feb5c52d015a61bb0d937be5b806e3e230ccafa7c4a4d7b6b83736c,True,False,B,C,,False,False,0.18752193267643674
3b,dev-esc50-0118,True,train,fixed_daa,4e50b13290fa3810306fdb409b6079cb54b01603a6c3320688675b6631b5d8b5,True,False,B,D,,False,False,0.16711963237988536
3b,dev-esc50-0122,True,sheep,fixed_daa,4532af21db7570aa319a20efdb667676035350f3c8150f7f4c30604d2b078ac3,False,False,B,B,,False,False,0.16546580231626482
3b,dev-esc50-0123,True,footsteps,fixed_daa,322223e7b1f6c75ab2066f43d35677da9586a3aded50cb18c1b22e7be0a34aa8,True,False,A,B,,False,False,0.1626596770306098
3b,dev-esc50-0125,True,crow,fixed_daa,b143c6a95fa38d711e378442be8e081b32e4b388f9de64763f93a9d40311ae03,False,False,B,B,,False,False,0.1557506980405663
3b,dev-esc50-0126,True,clock_alarm,fixed_daa,6b9ac0400f2ad4fb1809ad44b2f2c9f2ee293d552b2dec2e4871abbd34e8192b,False,True,B,B,,False,False,0.19100662706270627
3b,dev-esc50-0127,True,footsteps,fixed_daa,90f2e075bfaf901c2dee5e4efb8051d2adafc09962ee456066a96e98f9a54583,True,True,B,B,,False,False,0.18194211266563032
3b,dev-esc50-0128,True,rain,fixed_daa,f9dfae017f4c6bcec6bdb4271ee79e32e8051eba471667b9d7bacc1e0a579e0a,True,True,A,D,,False,False,0.1599059493723908
3b,dev-esc50-0129,True,footsteps,fixed_daa,62a4c4cab7f70d189145afacee782d2547434e7cb4a3545cf00ecc0f8bd5afa6,True,False,B,A,,False,False,0.16494806351742736
3b,dev-esc50-0130,True,door_wood_knock,fixed_daa,6f06df8948f0d128617804a1727178de158a0a813606ca5f38c2c753b139d44a,False,True,B,B,,False,False,0.188313630147394
3b,dev-esc50-0131,True,fireworks,fixed_daa,a2d11b8859a6a475ac4401edb49d80f3c6097dc957211f1c15a8179aef519599,False,False,B,B,,False,False,0.1712752547455321
3b,dev-esc50-0134,True,airplane,fixed_daa,4b6658a3ee0d717109ec83872dc5d7ac638cd9d90cc75032d3563165b32a7357,True,False,B,B,,False,False,0.17549001055241115
3b,dev-esc50-0136,True,frog,fixed_daa,e42d38380617f174766c7a688858ec22bb8768bdfe996e36e309c7053daa601d,True,False,B,B,,False,False,0.17704327913899703
3b,dev-esc50-0137,True,pig,fixed_daa,3c9d65fe65d47b669671098796466786fa42c308bdf06e1347023a925195f616,False,False,B,D,,False,False,0.1557091722045474
3b,dev-esc50-0139,True,cat,fixed_daa,2497dd2032d4d0841ed4478b308687797dc2c6251630eaa02712dc660559792c,False,False,B,C,,False,False,0.1839337112952464
3b,dev-esc50-0141,False,footsteps,fixed_daa,082b6b3feb9bd698dab7d0f8b4af957a5fd9e8ea498b06e6f3d68d31618f0037,False,False,B,B,,False,False,0.19766748781001794
3b,dev-esc50-0144,True,train,fixed_daa,1470dff153d11555f130257569e024fa0436b3bcb3c522c43059a928508f570a,True,False,A,B,,False,False,0.18895913015669974
3b,dev-esc50-0145,True,dog,fixed_daa,93e71f9679a4f6d4d29059b9876358eff8cb0307a07e4cd885d783edad523b47,False,False,B,B,,False,False,0.15859502860617544
3b,dev-esc50-0146,True,cat,fixed_daa,c38e308a611ffa4e33095b67b995b73c635e996a7890770a96f7a622f16ab2bb,True,False,A,B,,False,False,0.1555620455802667
3b,dev-esc50-0147,True,dog,fixed_daa,638eb2509169de36c0766b551781139a496e5a74bf56e541808380b857dd5a6a,True,False,A,B,,False,False,0.1533263537169856
3b,dev-esc50-0149,True,sheep,fixed_daa,e217b42e11bacfe0074dcff0ebda5ffcfa32f494d4ebb0d12659713abba757c0,False,False,B,B,,False,False,0.17635943422390682
3b,dev-esc50-0154,True,cat,fixed_daa,ed9ee0cafa5f0839a914fba3edf5b8b0aae37aa10b9b080bd269b3088091d738,True,False,B,B,,False,False,0.16303058422641908
3b,dev-esc50-0156,True,dog,fixed_daa,cdd921834eea6f9d8fcab695b125d3ce5d9b04a00b00ebb96263361987e8ab66,True,False,B,B,,False,False,0.18625685004931175
3b,dev-esc50-0157,True,siren,fixed_daa,31bdead7bd55b06643714eb6c42d95b11c7c7bfb25c473a47df215456ad9f112,True,False,B,B,,False,False,0.16121011275826858
3b,dev-esc50-0158,True,frog,fixed_daa,c314a542ad07dbfba191837a87ef6d340402ffd3fb96a9ce1812b62ac5abccf8,False,True,B,B,,False,False,0.1767419373198735
3b,dev-esc50-0160,True,car_horn,fixed_daa,e4ad3868549e9640b29a8ea01411b71b566f5f7546a0575a3bb1c8765f5a9a58,False,False,B,B,,False,False,0.16919728805169323
3b,dev-esc50-0161,False,cow,fixed_daa,7beb9c4e4333bba879f229e0cedb48a955115145c49a08aa34b766b3d4e3be87,True,False,B,B,,False,False,0.19725060148691897
3b,dev-esc50-0164,True,siren,fixed_daa,32cd7450628d21099f34ff4b5a5785ef1ebed2fc199ceab27378b938ff0f8f3c,False,True,B,B,,False,False,0.15326742121866557
3b,dev-esc50-0165,False,cat,fixed_daa,59b68770d5b232991e85f98543b179eed602df73b9e86b0fe495722113d3d4e6,False,False,B,B,,False,False,0.17684241959231078
3b,dev-esc50-0166,True,frog,fixed_daa,1f4203186ad16e6668233f0472db43681728a64513921d7a9061e60066d417f6,False,False,B,B,,False,False,0.18431732360530295
3b,dev-esc50-0173,True,siren,fixed_daa,e151399d3d17bc96e144ac32fbea8a54d5d4d8f219d57bf2b8bde3933b54f1dc,False,True,B,B,,False,False,0.1860026963221434
3b,dev-esc50-0174,True,train,fixed_daa,aa60151700f9de57c85d67e10b0ee585fb5087f9c1e0d0672a511d0fae372fa5,False,False,B,A,,False,False,0.1577054870012003
3b,dev-esc50-0175,True,pig,fixed_daa,d9156672422b7be9099769774287369559c86bbda10a833b0d1eb8e4ae508181,False,True,B,B,,False,False,0.19684844304579618
3b,dev-esc50-0176,True,thunderstorm,fixed_daa,1f25d7158a74edf7aac6e212e7169f6fc36ef1d5b9611fee51c7ea1349f503cd,False,False,B,B,,False,False,0.16484814287934396
3b,dev-esc50-0177,True,thunderstorm,fixed_daa,4aacb888b5adafc4730a30001bcb45275b0a63569f75e598015fb89f69e8c9fa,True,False,B,B,,False,False,0.17247889089355237
3b,dev-esc50-0180,True,frog,fixed_daa,7361d5500fc98de1d2bb9308da2504e4f33c87d37b77b6f381e1a98c6ce0e4a8,True,False,B,C,,False,False,0.17053903603045648
3b,dev-esc50-0181,False,sheep,fixed_daa,3fdef47f4a2846c88c37630c00b9f8798c71c4be6aa983033abdb59d8b5dba74,False,True,B,D,,False,False,0.1503805564438759
3b,dev-esc50-0183,True,footsteps,fixed_daa,12b7dba9ced63956831d80920b305c39de172d92982fb29b1bf42e006241f2e1,True,False,B,B,,False,False,0.17191860557862387
3b,dev-esc50-0186,True,car_horn,fixed_daa,4260a0fe48940328190416d63b654f4e1c3a5ac8bd42a894e65b403270ab6302,False,True,B,B,,False,False,0.1562159270046106
3b,dev-esc50-0188,True,clock_alarm,fixed_daa,b517cc28f5690df343532acda0c87cfe568788305cb63472c0a35b22c82d3225,False,True,B,B,,False,False,0.15453913639398112
3b,dev-esc50-0189,True,cow,fixed_daa,57e666155ffc193e4087b7e08dcb61e5f2198e8d9b80393a8789a545b712acef,True,False,B,B,,False,False,0.193036440332018
3b,dev-esc50-0191,True,dog,fixed_daa,21ca8b4a1e86a34b618e7cfe9a15a4475509a73452aea630171b5baadde9daf6,True,False,A,B,,False,False,0.16670837504170838
3b,dev-esc50-0192,True,clock_alarm,fixed_daa,59d2bb59f2e51aec66c7b378afa7d829665aa119c769180d05b477543f9b432b,True,True,A,A,,False,False,0.15979025664754362
3b,dev-esc50-0196,False,airplane,fixed_daa,7f2d91f842683c0659e89418d39fe4ec941967b809c9bae5148974224a39effa,False,True,B,B,,False,False,0.17937294946034854
3b,dev-esc50-0198,False,cat,fixed_daa,43d4168bd6dfb13d9a38ac7f6b64f6c977bba97b13652e7d62188ae69c2dc721,False,False,B,D,,False,False,0.16538987911320063
3b,dev-esc50-0200,True,thunderstorm,fixed_daa,7043fe5f708a436e3566596d675a169e576fa0774c1a88c33e00f4cc18d5fdd1,True,False,B,C,,False,False,0.16445742153899576
3b,dev-esc50-0201,False,glass_breaking,fixed_daa,0d8dd074a797f988ed3b8c40b37214f773c5a927ad8f9a161946e36182dc85f0,False,True,B,C,,False,False,0.1875155788947237
3b,dev-esc50-0202,False,door_wood_knock,fixed_daa,60c98f9218132088cb536b9983527794793c521e6c624f7459fe13fd42fe4a05,False,False,B,B,,False,False,0.2260440409139714
3b,dev-esc50-0204,False,siren,fixed_daa,fb2a1b1b201579ccc88b71199e3d022f7800b1a63cd60c64e88796df6f19942f,False,False,B,B,,False,False,0.1685106057112027
3b,dev-esc50-0206,False,rain,fixed_daa,673730f056a60e39761f265565e5321d32d7d4eba6f8ba80df3035340fbc9d9a,False,False,B,B,,False,False,0.15551468214371808
3b,dev-esc50-0207,True,thunderstorm,fixed_daa,a4f1807e6cb82457569a7a99566ccf580111b2df8559a6f2d8cf027f517c147c,False,False,A,D,,False,False,0.17070488813729748
3b,dev-esc50-0208,False,rain,fixed_daa,fb2dee564985e99593dc9ff5b0bcec0647692b338489c243fde7f07a5fb243ae,True,False,A,B,,False,False,0.16665310440773415
3b,dev-esc50-0212,True,dog,fixed_daa,be92ea8291bcae6d11eab75a75db8ee9ff6fbea9354b62760cfb9af1c962c292,False,False,B,B,,False,False,0.18740918537379941
3b,dev-esc50-0213,True,glass_breaking,fixed_daa,1d160edf6bd29550dacb4d90b5d39dde687a8951a0de2924946ae6bb2ee44d17,False,True,B,B,,False,False,0.19315326318085166
3b,dev-esc50-0219,True,sheep,fixed_daa,24f49bfccec6c22a8dcf76a29e4712beef9a3c9bca2d5c4dc1ff752b67a48ec6,False,False,B,B,,False,False,0.18571797736435616
3b,dev-esc50-0221,True,sheep,fixed_daa,931e47058308c2710c69acbbb32a4d87d9581ec2c724acdbe3a6acbae7ae9cf4,False,False,B,B,,False,False,0.19129934827721093
3b,dev-esc50-0222,True,airplane,fixed_daa,097e10ce3bdd3b7d5c3fbcfde9668c9b2ad07aea1e29078cce82eb2d443d9dc6,False,True,B,B,,False,False,0.16300811092276002
3b,dev-esc50-0229,False,cow,fixed_daa,60ec6de839dd507a888be98afee05a9fcd94d4ce91e5d4660a77126e2b791b19,False,True,B,B,,False,False,0.1675007352628671
3b,dev-esc50-0230,True,cat,fixed_daa,7d8978baac9329ec065c638b00ab9bf97aef70e8dc75d23917a0e0de943c2c89,False,False,B,A,,False,False,0.15821167124434157
3b,dev-esc50-0233,True,door_wood_knock,fixed_daa,e56d608b73ca66733e94def000204743b0545c2a15b9de4c4154a8b89ce44839,False,True,B,D,,False,False,0.1592072136172076
3b,dev-esc50-0234,True,siren,fixed_daa,732ba6d31f82cda56323f48504e7af1682b89c96c147f8761c067fa9c449f446,False,False,B,B,,False,False,0.16464981285288335
3b,dev-esc50-0235,False,sheep,fixed_daa,3c0be83a9b81dc0a2753a23d8ddf6aca276a4d20dafcba2d9794f4392ffcc16a,False,False,B,B,,False,False,0.16255403461730564
3b,dev-esc50-0237,False,airplane,fixed_daa,8f303d72cc6624b5e57d2c08413b56d1805af15a4c08ec6eec6f3b854902054d,False,False,B,D,,False,False,0.1683134856524093
3b,dev-esc50-0238,True,car_horn,fixed_daa,08d962114059e0ddcbdf7e31e7382c663532c21dcf0394ba29ebcbdf7a0cab56,True,False,A,B,,False,False,0.17694938569832983
3b,dev-esc50-0239,False,car_horn,fixed_daa,4ceb2032aa2df5da280434dfde7b2a9cc15c82dd9ad23b616259debd575fd8eb,False,False,B,C,,False,False,0.17463051580979605
3b,dev-esc50-0241,True,clock_alarm,fixed_daa,5799ac9ab9e1967aecf0e17bd2de16bf116e37afadfb40a323a398d292f45bbd,False,False,B,B,,False,False,0.15842828299035927
3b,dev-esc50-0243,True,crying_baby,fixed_daa,26deef24311e8213bef31107697acaa9b4bba681f947dbc6a2723437b705aa94,False,False,B,B,,False,False,0.1518816562321069
3b,dev-esc50-0249,True,cow,fixed_daa,363369a9b8f760bbbc84baf5fe44432cb898ad9d0096bfe171e3e3299c732ebb,False,False,A,D,,False,False,0.18353983046878658
3b,dev-esc50-0252,True,crow,fixed_daa,931bd5661895929ba71ca491c06465eb60a6e55a3c7290689ed00764d3617834,False,False,B,B,,False,False,0.14981573814427873
3b,dev-esc50-0254,True,clock_alarm,fixed_daa,8cc54a093d209c1bb935ef80473c7c4c8e1e3c7dc8dd1c4eeb406620f8031bbe,True,True,A,A,,False,False,0.17268922366720557
3b,dev-esc50-0255,True,footsteps,fixed_daa,a85a2fa006c213ea8f481f8c2525cbb2f01d4126158ead6ce0e8564f570e0df7,True,False,A,B,,False,False,0.15455605603830466
3b,dev-esc50-0258,True,crying_baby,fixed_daa,deef8ac5a222eae072836c522287f3b5e83cb0630c65626cff8f69deb60fe034,False,False,B,D,,False,False,0.20182795153694272
3b,dev-esc50-0260,False,cow,fixed_daa,55e2b40e075a5c600068898d980af6266c8bb1c0848fcee6aa58324f0af1469e,False,False,B,B,,False,False,0.15789909198578758
3b,dev-esc50-0261,True,door_wood_knock,fixed_daa,e97385031e64abef3fef4b624cc7722f9b271dcea6e513b72decb0b9fa8c881c,False,False,B,C,,False,False,0.1559153661613039
3b,dev-esc50-0264,True,siren,fixed_daa,f01a4b14f39c47575b9b41c41f0da9fc2bc12961a09bd79d60456283587745db,True,False,B,B,,False,False,0.1548262650063381
3b,dev-esc50-0266,True,door_wood_knock,fixed_daa,f8071619406948838777048e2e52d43e337a0c5fc4cafa51589edfbefd85fe58,True,True,B,B,,False,False,0.16947368046537278
3b,dev-esc50-0267,False,train,fixed_daa,c078f02f379909df8d0475c681ee0c68c2f1c7b60e7b97e3c86dd22eb80a35a5,False,False,B,A,,False,False,0.19557766359889334
3b,dev-esc50-0269,True,cow,fixed_daa,622e0db6d32afde0d899be500fc0f4c8518abe942bfadaf4bbfbd4b5803a6a47,False,True,B,B,,False,False,0.17271656860920645
3b,dev-esc50-0270,True,footsteps,fixed_daa,33d999107d7cbdc27f99f3a3ce8231a39daebe414c2fe16e93a1d987a340f3d3,True,False,B,B,,False,False,0.16091429063966875
3b,dev-esc50-0271,False,door_wood_knock,fixed_daa,3fc807ebdcb349988b63500c74db03cca728207de5278cdd44ff5b04eecf8853,False,True,B,B,,False,False,0.19883889832385732
3b,dev-esc50-0272,False,pig,fixed_daa,561b9ff6eacbdd1bb942b263eb20c6c6658c2a037a89cd45b5f39b1f122d4fa5,True,False,A,B,,False,False,0.19308976270724815
3b,dev-esc50-0275,True,cat,fixed_daa,39d2f894b55d8b5d8aef7dbdd6c8f05af73dbae82f93d9a05f206a41fd28de40,False,False,B,B,,False,False,0.17791756494313998
